52250	49300	66650	15150	3850	6950	9800	2950	17900	2750	4850	10050	8750	8350	8250	4300	2200	9250	1950	7700	4300	1050	3250	3050	7500	7500	5150	3350	2700	6300	3850	3550	2550	2900	5250	7800	3300	5400	5950	5900	2900	7100	6200	7750	3300	1500	4350	3550	3150	5150	2850	6250	8850	0	6050	3350	5550	1900	2300	4950	7950	6300	12700	9200	9600	8850	11300	12150	9300	9450	11450	11150	10150	10500	10800	8650	9550	9300	9250	12100	11550	9400	8700	8750	11550	11350	10050	12650	8750	8900	8750	10700	9850	11400	9050	11500	10850	9350	8950	8900	9800	9050	9650	9850	9700	10800	8950	9100	10800	8700	9700	9950	9150	9100	8800	11650	9100	9200	12050	11400	11200	9750	8750	9400	10200	10800	8900	12050	12700	12050	8550	9000	12100	9000	9800	12300	9750	9800	9350	33300	34200	35400	35700	36100	36450	35050	36450	34950	35300	35550	35450	36550	36200	37000	33750	33700	36500	36800	34200	36050	33650	35400	34350	34000	37300	37250	35850	33950	34750	33950	33750	33900	34200	34400	34900	34800	36450	34100	35350	36650	33950	35250	35750	35400	33000	36300	34600	34500	33600	35500	33100	35550	36150	33750	34750	34600	35650	34900	37600	34550
56650	50550	68850	17050	5600	8150	10850	6250	18900	5950	5900	11100	9800	9900	9300	6000	3900	10300	5950	8750	8200	5050	4950	7050	9050	8600	6850	7800	5950	7500	4900	4950	3500	6650	6300	9400	6100	7100	6900	6950	6800	8800	7900	8850	6650	5500	5900	5250	5200	6500	5050	7350	9900	6050	0	4400	6500	5900	6250	5800	9000	7400	14050	11000	10950	10950	12700	13550	10650	10800	12850	12500	11500	11850	12200	11000	10900	10700	10650	13500	12950	10750	11250	10900	12900	12750	11400	14000	10950	11000	10900	12050	11200	12800	11200	12850	12200	10750	11050	11100	11150	11200	11050	11250	11050	12200	11050	11200	12150	11250	11050	11300	11300	11000	10950	13000	11200	10800	13450	12750	12600	11100	11200	10800	11600	12200	11050	13450	14050	13400	11100	11000	13450	11150	11150	13700	11100	11150	10700	34900	33650	37100	37500	37350	36600	34900	37450	36500	35600	37300	38150	38450	37700	38100	35950	35300	38250	37600	35850	36250	35000	35650	36600	36700	37950	38600	37750	35750	36900	35600	36400	35250	35800	37900	37900	36950	37100	35750	35950	38750	35300	35700	37900	35700	36550	36600	36250	36250	36050	38200	34750	38200	37600	35950	36700	36650	35950	36300	37600	36750
53350	47800	65450	13850	1250	3800	6450	1850	14500	1750	1900	6700	5450	5500	4950	1650	1300	5900	3250	4350	3800	2350	550	3350	4650	4200	2450	4500	1750	3550	500	2350	900	2250	1900	5000	1700	2700	4300	2550	2400	5700	3500	4450	2300	2750	1500	850	2500	2450	650	2950	5500	3350	4400	0	3300	3200	2900	1850	4600	3000	10700	7700	8150	6550	9350	10200	8000	8150	9500	9150	8250	9000	8850	7150	8200	8000	8000	10150	9600	8100	7400	7100	9600	9400	8050	10700	7100	6600	7050	8700	8050	9450	6900	9500	8900	8050	6650	7250	7950	6950	8150	7850	8050	8850	6650	6900	8800	7400	8050	8050	7000	7800	7000	9650	6850	7900	10100	9450	9250	8050	7500	7850	8250	8850	6650	10100	10700	10050	7250	7650	10100	7000	8000	10350	8150	7950	8050	32050	32950	34000	34400	34600	34800	33800	35150	32800	34050	33850	34250	35250	34900	35700	32600	32300	35250	35100	32950	34550	31850	34100	33150	32800	35950	35600	34550	31800	33050	32250	32650	32250	31500	34000	33950	33100	34900	32850	34100	35450	32000	34000	34050	34100	32600	34600	32600	32100	31950	34400	31850	34450	34200	32500	33200	33300	34350	33200	36050	33350
55150	48200	66000	14400	3500	3250	5950	4600	15500	3800	1700	6250	4800	5300	5300	2800	3400	5300	5450	3850	6100	4550	2800	5250	4400	5150	3650	6250	3850	2050	3800	4500	3050	4950	2800	4750	3250	1800	6400	2000	4700	5000	2650	3800	4550	4650	3050	3650	4500	900	3150	3800	6500	5600	6500	3300	0	5400	5200	1600	5600	3950	10700	8300	8450	7150	9450	10250	8150	8300	9600	9700	8750	9350	9450	7700	8400	8150	8150	10250	9650	8250	7950	7600	9650	9500	8700	10700	7650	7200	7650	9350	8450	9550	7500	9600	9500	8200	7250	7800	8450	7450	8500	8500	8500	9500	7250	7500	9450	7950	8500	8550	7300	8350	7700	9700	7450	8250	10150	9500	9550	8450	7950	8300	8850	9450	7250	10100	10800	10150	7800	8200	10200	7400	8400	10450	8550	8400	8200	32550	33450	34150	34650	34950	35400	34300	35600	33400	34600	34400	34950	35800	35150	36250	33100	32800	35450	35700	33450	35150	32300	34600	33700	33500	36350	36050	35000	32400	33650	32850	33200	32600	32700	35200	34650	33700	35500	33350	34600	36000	32600	34500	34650	34650	33800	35200	33500	33300	32850	35000	32350	35000	34950	33000	33950	33850	34850	33800	36700	33900
52550	48750	66500	15600	2700	6050	9650	1700	17700	2000	4400	8900	8600	8200	8100	4150	2050	9050	1800	7500	4150	900	3100	2900	7300	7350	5000	3650	2000	6000	3700	3400	2400	2750	5100	7650	2550	4500	5800	5750	2750	6900	5350	7600	3150	1300	3900	2700	1250	4900	2700	6100	8700	1900	5900	3200	5400	0	2100	4500	7800	6150	12950	9500	9900	8200	11600	12450	9650	9750	11750	11400	10400	10800	11100	8900	9850	9600	9650	12400	11800	9700	9200	8850	11800	11650	10350	12900	8850	8200	8800	10950	10100	11700	8500	11750	11150	9700	8100	9000	10100	8550	9950	10150	9950	11150	8250	8500	11100	9100	10000	10200	8600	9550	8750	11900	8450	9650	12300	11650	11450	10000	9250	9600	10500	11100	8250	12300	12950	12300	9000	9450	12350	8600	10050	12600	10050	10050	9650	33800	34700	34950	35450	35500	35850	35550	36100	34400	35250	34800	35100	36400	35950	36950	33600	33950	36250	36000	34700	35500	33950	35300	34200	33650	36850	37200	35550	33400	33950	33800	33350	34150	34050	34250	34700	34000	36300	34600	35500	36500	34050	35200	34950	35300	32850	35500	34450	34150	33450	35150	33600	35150	36000	33700	34600	34550	35550	34650	37000	34350
50550	49300	66850	16150	3200	5350	9250	2300	17400	2500	3900	8750	8100	7950	7800	3300	2400	8750	2200	6350	2450	1250	2850	1750	7100	7050	4150	1600	2550	5450	3350	3750	2750	650	4750	7400	1950	5100	6150	5250	1100	6300	4650	7200	1150	800	3950	3250	3250	4300	2900	5800	8350	2300	6250	2900	5200	2100	0	4000	7450	5850	13400	10100	10650	8900	12100	12950	10350	10550	12250	11950	10900	11550	11600	9450	10600	10400	10350	12900	12350	10450	9750	9400	12350	12150	10850	13400	9400	8900	9350	11500	10650	12200	9100	12250	11650	10400	9000	9600	10600	9150	10700	10650	10600	11650	9000	9050	11600	9700	10700	10700	9300	10100	9350	12400	9150	10200	12850	12200	12000	10550	9800	10200	11000	11600	8800	12800	13500	12800	9600	10000	12850	9150	10650	13100	10750	10600	10400	34350	35250	35450	35900	36100	36400	36150	36650	34950	35800	35350	35450	36500	36350	37300	33950	34650	36650	36550	35300	36050	34500	35850	34550	33650	37400	37550	36100	34000	34550	33300	33750	34750	33800	34600	34850	34600	36850	35150	36100	36850	33000	35800	35550	35850	33200	36100	33750	33800	32900	35550	34200	35550	35850	34100	34950	34800	36150	35500	37550	34750
54550	48000	65700	13950	2500	2350	5700	3650	14700	2500	100	5900	4550	5100	4700	2600	3150	5000	4800	3550	5100	3900	1800	4100	4200	4250	3450	5600	2550	1750	2300	4200	2750	3350	2000	4550	3050	1600	6100	1850	3750	4700	2450	3500	3550	4100	2700	2700	3250	700	2050	2700	5700	4900	5800	1850	1600	4500	4000	0	4500	3200	10550	7800	8250	7000	9250	9950	7950	8100	9400	9250	8550	9150	8850	7400	8200	8000	7950	10050	9500	8050	7700	7350	9450	9300	8500	10500	7350	7000	7400	9000	8300	9350	7200	9450	9000	8050	7050	7500	8250	7150	8350	8300	8300	8950	7050	7200	8900	7650	8300	8350	7100	7900	7400	9500	7250	8100	9950	9350	9300	8300	7750	8100	8650	8950	7050	9900	10600	9950	7550	7950	9850	7100	8200	10250	8350	8200	8000	32300	33200	33950	34450	34750	35200	34100	35450	33050	34350	34200	34650	35350	34950	35950	32850	32600	35300	35500	33250	34950	32100	34400	33450	33300	36200	35850	34800	32050	33450	32200	33050	32300	32500	34500	34450	33500	35300	33100	34400	35750	31900	34250	34450	34400	33150	35000	32850	33100	32050	34850	32150	34850	34650	32750	33600	33600	34650	33600	36500	33600
56050	45900	63600	11750	5450	3250	2400	6400	13150	6200	4400	3250	2550	4400	2050	4500	5900	4650	7850	3000	8100	6900	4800	7600	3500	600	5300	9050	6200	4800	4100	6950	5500	6850	2800	3200	5900	3800	8850	4500	6700	4100	3950	3100	6550	7000	4250	5400	6950	4700	5200	1850	4150	7950	9000	4600	5550	7800	7450	4500	0	1650	8750	5800	5950	6750	7400	8250	6050	6100	7550	7250	6200	6750	6900	6000	6050	6050	6100	8200	7650	6100	5700	6100	7650	7450	6150	8750	6100	6750	6100	6800	5950	7500	6400	7600	6950	6000	6800	5900	5900	6400	5950	5950	5950	6950	6800	6400	6900	5850	5850	6000	6450	5700	6150	7700	6600	6050	8150	7500	7300	5950	5650	6250	6300	6900	6650	8150	8750	8150	5900	5850	8200	6350	5850	8400	5950	5850	6000	30150	30900	31850	32400	32700	33250	32150	33350	30850	32150	32100	32900	33150	32850	34050	30700	30400	33150	33750	31050	32850	29750	32150	31300	31450	34100	33450	32450	30800	31700	30350	31150	30050	30650	32650	32600	31700	33250	30950	32200	33550	30050	32100	32700	32100	31250	33150	31000	30950	30750	32950	30300	32950	32400	30800	31700	31350	32450	31550	34350	31450
56350	46350	63750	12250	3850	3750	4000	4750	11550	4600	3100	3750	2850	3150	2650	2850	4250	3050	6250	1400	6500	5300	3200	6000	2300	1200	3700	7450	4550	3200	2500	5350	3900	5250	1200	2450	4600	2200	7250	4200	5100	2700	3000	1500	4900	5450	3050	3800	5350	3100	3550	650	2550	6350	7400	3000	3950	6150	5850	3200	1650	0	8450	6450	6150	5400	7800	8050	6200	6050	7650	7650	6650	7050	7350	5850	6100	6200	6250	8000	7500	6100	6100	5800	7550	7750	6550	8450	5750	5400	5800	7200	6350	7700	5750	7600	7350	6150	5500	5900	6300	5800	6250	6400	6300	7350	5350	5700	7300	6050	6250	6450	5700	6450	5850	7650	5550	6350	8050	7700	7750	6300	6150	6400	6750	7300	5500	7850	8550	7850	5950	6350	7950	5800	6250	8450	6350	6300	6150	30550	31350	32300	32750	33100	33600	32500	33600	31400	32550	32550	33150	33700	33300	34100	30900	30800	33500	33850	31450	33250	30200	32550	31500	31300	34450	33800	32900	30650	31850	30750	31400	30150	30900	33050	32450	31900	33550	31350	32600	33800	30450	32500	32850	32500	31700	33400	31400	31400	31150	33200	30550	33200	32500	30850	31900	31700	32800	31900	34750	31650
50450	39550	57350	7000	10700	8550	6500	11350	14200	12350	10600	6050	6450	6050	6950	10500	11650	7550	13100	7200	14200	12600	11000	13750	6350	8400	11350	14800	12350	9000	10350	12800	11350	12800	9050	6000	12100	10050	14750	9500	12800	8850	9250	7800	12700	12750	9900	11100	12650	9850	11250	8050	9300	12700	14050	10700	10750	12950	13400	10550	8750	8450	0	3700	3100	5000	1400	900	3400	3250	1250	1550	2600	2250	1900	4300	3150	3400	3450	800	1150	3300	4000	4350	1150	1350	2650	1250	4350	5050	4400	2000	2850	1300	4700	1200	1850	3350	5100	4200	2900	4650	3050	2850	3000	1950	5100	4700	1900	4050	3050	2800	4750	3650	4450	1050	4900	3550	1700	1300	1500	3000	3950	3600	2500	1900	4950	650	1350	700	4150	3750	800	4600	2950	400	2950	2950	3350	25050	25300	26000	26000	26300	26900	26550	26750	25600	26100	25850	27050	28100	26500	27600	24500	24400	27150	27050	25250	26550	24100	26150	25100	25550	27750	27750	25650	24600	25050	24750	25850	24500	24450	27100	26700	25100	27400	25850	26300	27400	24500	26000	26050	26150	25700	26600	25400	25900	25200	27600	24900	27350	26850	24400	25150	25250	26400	25800	28050	25250
51000	40750	57950	6150	8300	6500	4200	8000	10500	9100	7700	3550	4750	5200	5250	6850	8300	6400	9750	5250	10950	9000	7650	10450	4300	6400	7700	11700	9100	7050	7300	9350	7900	9550	5800	4000	9050	6800	11300	6300	9600	7050	6800	6100	9400	9400	6250	7750	9600	7400	8050	6050	6950	9200	11050	7700	8300	9500	10100	7800	5800	6450	3700	0	600	1350	2350	3200	400	500	2500	2200	1150	1500	1850	800	600	350	400	3150	2600	450	850	700	2600	2400	1050	3700	700	1400	750	1700	850	2450	1050	2500	1900	450	1450	650	850	1000	700	900	750	1850	1400	1050	1800	850	750	950	1100	100	800	2650	1200	500	3100	2450	2250	750	900	550	1250	1850	1300	3100	3700	3050	700	250	3100	950	800	3350	750	800	400	25050	25650	26750	27150	27550	27950	26900	27800	26150	26950	26950	27850	27600	27650	28450	25100	25000	27950	28150	25850	27550	24700	26850	25700	26400	28650	28250	27300	25750	26100	25250	26100	24900	25500	27600	27550	26150	27650	25900	27050	28000	25000	26900	27100	26900	26200	27650	25900	25850	25700	27900	25250	27900	27250	25200	26100	26050	27150	25950	29050	25850
50400	40200	57950	6200	8550	6400	3600	8600	11100	9550	8300	3550	4700	5050	5150	7400	8700	6200	10100	4800	11550	9550	8250	11050	4200	6500	8250	12250	9500	6600	7700	9950	8500	10100	6400	4550	9400	7150	11900	6450	10200	6900	6800	5900	9950	9950	6850	8000	10200	7550	8600	5900	7150	9600	11000	8150	8450	9850	10700	8250	5950	6200	3100	600	0	1900	1750	2600	350	150	1900	1600	550	900	1250	1200	100	300	350	2550	2000	300	950	1300	2000	1800	500	3100	1250	1950	1300	1100	250	1850	1600	1950	1300	300	2000	1100	250	1550	100	300	150	1300	2000	1600	1250	1000	150	350	1650	550	1350	2100	1800	450	2500	1850	1650	150	850	500	650	1250	1850	2500	3100	2450	1100	700	2550	1550	200	2750	200	200	300	24450	25250	26150	26650	26950	27450	26500	27600	25550	26400	26400	27250	27650	27150	28250	25050	24700	27350	28050	25400	27100	24100	26400	25650	25800	28400	27700	26800	25150	26050	24700	25500	24300	24900	27000	26950	26100	27600	25300	26550	27950	24400	26450	27050	26350	25650	27350	25350	25300	25100	27300	24650	27300	26650	25050	26050	25700	26700	26000	28600	25800
51000	41250	59050	7450	7450	6100	4800	6700	11150	7900	7050	3900	5300	4800	4800	5700	7200	6750	8450	4100	9950	7800	6750	9450	3900	6150	6500	10500	7900	5900	6100	8900	7500	8350	6350	3600	7750	7200	10850	6250	8600	6850	6850	6050	8350	8150	5050	6550	8650	6300	7150	5650	6350	8850	10950	6550	7200	8200	8900	7000	6750	5450	5000	1350	1900	0	3650	4500	1600	1800	3800	3450	2450	2800	3150	750	1900	1650	1600	4450	3900	1700	1050	700	3900	3700	2400	5000	700	50	650	3000	2150	3750	350	3800	3200	1650	100	850	2150	400	2000	2200	2050	3100	100	350	3200	950	2000	2250	450	1400	600	3950	300	1500	4400	3700	3550	2050	1100	1450	2550	3150	100	4400	5000	4350	850	1250	4400	450	2100	4650	2050	2100	1650	25650	26550	27450	27950	28050	28250	27400	28600	26250	27650	27300	27800	28850	28450	29300	26150	25750	28800	28550	26550	28000	26000	27600	26750	26400	29400	29550	28100	25250	26500	26550	26100	26200	26750	28250	27550	26550	28350	26450	27700	29050	26300	27600	27500	27600	26900	28050	27250	26850	27000	27850	25450	27850	28550	26050	26850	26900	27850	26650	29550	26950
49850	39600	57200	5650	9350	7750	5150	10200	12850	11000	9300	4700	5400	5150	5850	9150	10400	7550	11850	6500	13050	11250	9850	12550	5550	7300	9950	13550	11000	7950	9000	11700	10250	11450	7850	5900	10900	8800	13600	8150	11650	7900	8000	6700	11500	11400	8550	9750	11750	8550	9900	7250	8550	11300	12700	9350	9400	11600	12100	9250	7400	7800	1400	2350	1750	3650	0	900	2050	1900	200	300	1250	850	550	2950	1800	2050	2050	850	300	1950	2650	3000	300	50	1300	1350	3000	3650	3050	650	1500	150	3350	200	600	2000	3750	2850	1550	3300	1700	1500	1650	600	3700	3350	550	2700	1700	1450	3400	2300	3050	350	3500	2200	800	100	150	1650	2600	2200	1150	600	3600	800	1400	750	2800	2400	800	3250	1600	1050	1600	1600	2000	24100	24450	25550	26050	26400	26400	25700	27050	24400	25800	25700	26800	27050	26600	27600	24400	24000	26900	27000	24700	26500	23400	25800	24950	25100	27750	27850	26400	23400	24950	23750	25150	23650	23300	26100	26250	24900	26750	24900	25800	27300	23500	25700	26000	25850	24700	26400	24450	24750	24200	26900	23950	26700	26000	24400	25200	25050	26100	25100	28000	25100
50100	39550	57000	6500	10200	8150	6000	10850	13700	11850	10050	5550	6000	5550	6450	10000	11150	6850	12550	6750	13650	12100	10500	13250	5950	7900	10850	14300	11850	8550	9850	12300	10850	12300	8700	5650	11650	9650	14250	9000	12300	8200	8850	7300	12200	12250	9400	10600	12550	9400	10750	7650	8900	12150	13550	10200	10250	12450	12950	9950	8250	8100	900	3200	2600	4500	900	0	2900	2750	750	1050	2100	1700	1350	3800	2650	2900	2950	100	700	2800	3500	3850	650	850	2150	900	3850	4500	3900	1500	2350	800	4200	750	1350	2850	4600	3650	2400	4150	2550	2350	2500	1450	4550	4200	1400	3550	2550	2250	4250	3150	3950	550	4350	3050	1200	800	1000	2450	3450	3100	2000	1400	4450	250	700	200	3650	3250	150	4100	2450	1250	2450	2450	2850	24550	24800	25800	25950	26350	26350	25950	26800	25100	25250	25850	26900	27600	26450	27250	24150	24050	26800	27050	24900	26000	23650	25300	24750	24900	27600	27700	25950	24100	25000	24300	25200	24050	24000	26600	26050	25050	26650	25350	25450	27000	24000	25150	26000	25300	25250	26250	24950	25400	24750	26950	24400	27000	26400	24000	25100	24850	25550	25150	27500	24900
50750	40500	58250	6400	8650	6700	3900	8300	10900	9250	8050	3250	4400	5350	4900	7150	8400	6100	9900	5150	11300	9250	8000	10800	4500	6350	7950	12000	9200	6950	7550	9750	8300	9800	6150	4250	9100	7150	11650	6100	9900	6800	6500	5750	9750	9650	6500	8000	9950	7250	8350	6200	7250	9300	10650	8000	8100	9650	10350	7950	6050	6250	3400	400	350	1600	2050	2900	0	200	2200	1900	850	1250	1550	900	300	50	50	2850	2300	150	650	1000	2300	2100	800	3400	1000	1650	1000	1450	550	2200	1300	2250	1600	100	1700	800	550	1300	400	600	450	1600	1700	1350	1550	700	450	650	1350	350	1050	2350	1500	150	2800	2150	1950	450	600	200	950	1550	1550	2800	3400	2750	800	400	2850	1250	500	3050	500	550	100	24800	25350	26450	26850	27300	27650	26550	27850	25900	26650	26700	27550	27850	27400	28600	25350	24700	27650	28350	25550	27300	24400	26600	25950	26100	28700	28000	27100	25450	26350	25000	25800	24600	25200	27300	27250	26400	27400	25600	26700	28250	24700	26600	27350	26650	25900	27550	25650	25600	25400	27600	24950	27600	26950	25350	26350	26000	26900	25700	28800	26100
50500	40300	58050	6350	8650	6500	3750	8500	11000	9400	8200	3400	4600	5200	5000	7300	8550	6250	10000	4950	11450	9400	8150	10950	4300	6450	8150	12150	9400	6750	7700	9850	8400	9950	6300	4400	9300	7150	11800	6300	10050	6750	6650	5950	9850	9850	6700	8150	10100	7400	8500	6050	7300	9500	10850	8150	8300	9750	10550	8100	6100	6050	3250	500	150	1800	1900	2750	200	0	2050	1700	700	1050	1400	1100	100	200	200	2700	2150	100	800	1150	2150	1950	600	3200	1150	1850	1200	1300	400	2000	1500	2050	1450	150	1900	1000	350	1450	250	450	300	1400	1850	1500	1400	850	300	500	1550	450	1200	2200	1700	350	2650	1950	1800	300	750	350	800	1400	1750	2650	3250	2600	950	550	2650	1400	350	2900	350	350	150	24600	25400	26300	26800	27100	27600	26600	27750	25700	26550	26550	27350	27750	27300	28400	25200	24850	27450	28200	25550	27250	24200	26500	25800	25950	28550	27800	26950	25300	26150	24800	25650	24450	25000	27150	27100	26200	27550	25400	26700	28100	24550	26550	27150	26450	25750	27500	25450	25450	25250	27400	24800	27400	26800	25200	26200	25850	26800	25900	28750	25950
49700	39500	57100	5800	9500	7900	5300	10150	13000	11200	9500	4850	5250	5000	5750	9300	10450	7400	11900	6650	13000	11450	10000	12550	5700	7200	10150	13600	11150	8050	9200	11850	10400	11650	8000	5950	11050	8950	13750	8300	11650	7800	8150	6600	11550	11550	8700	9900	11900	8700	10050	7100	8700	11500	12850	9500	9600	11750	12250	9400	7550	7600	1250	2500	1900	3800	200	750	2200	2050	0	350	1400	1050	700	3100	1950	2200	2250	650	150	2100	2800	3150	100	150	1450	1250	3150	3800	3200	800	1700	100	3500	50	650	2150	3900	3000	1700	3450	1850	1650	1800	750	3850	3500	700	2850	1850	1600	3550	2450	3250	200	3700	2350	650	100	300	1800	2750	2400	1300	700	3750	600	1250	600	2950	2550	650	3400	1750	900	1750	1750	2150	24150	24300	25450	26000	26300	26500	25500	26900	24400	25700	25700	26650	26950	26500	27450	24250	23850	26800	27000	24650	26350	23200	25650	24800	25050	27700	27750	26250	23400	24950	23650	25100	23500	23250	25950	26250	24900	26600	24950	25800	27150	23350	25700	25950	25700	24550	26400	24300	24750	24050	26850	24000	26600	25850	24250	25200	25050	25950	24900	27850	24950
50000	39750	57450	5900	9150	7600	4950	10150	12650	10850	9350	4550	5150	5350	5650	9000	10150	7350	11650	6300	12900	11100	9650	12450	5400	7100	9800	13350	10800	7800	8850	11500	10050	11300	7650	5750	10750	8650	13450	8000	11550	7600	7800	6400	11400	11250	8350	9600	11550	8800	9750	7100	8350	11150	12500	9150	9700	11400	11950	9250	7250	7650	1550	2150	1600	3500	300	1050	1900	1700	350	0	1050	700	400	2750	1650	1850	1900	1000	450	1800	2500	2850	450	250	1150	1550	2850	3500	2850	500	1450	300	3150	400	300	1850	3550	2650	1400	3100	1550	1300	1500	400	3550	3200	350	2550	1500	1250	3200	2100	2900	500	3350	2000	950	350	400	1450	2400	2050	950	350	3400	950	1550	950	2650	2250	1000	3100	1400	1200	1450	1400	1850	23850	24600	25750	26250	26550	26550	25600	27200	24650	25850	25900	27000	27250	26750	27800	24600	24150	27050	27200	24750	26600	23550	25900	25150	25150	27950	28000	26550	23650	25200	23950	25250	23850	23550	26250	26300	25100	26900	24650	25900	27450	23650	25800	26200	25950	24900	26600	24600	24500	24350	27050	23650	26900	26150	24550	25400	25150	26150	25250	28100	25300
50600	40300	57850	6100	8350	6600	3950	9150	11650	9900	8650	3650	5100	5250	5500	7950	9200	6450	10650	5300	11950	10050	8750	11400	4400	6600	8800	12500	9900	7100	7800	10500	9050	10250	6850	4700	9900	7600	12400	6950	10600	7300	7000	6100	10500	10200	7350	8550	10650	7850	8850	6100	7350	10150	11500	8250	8750	10400	10900	8550	6200	6650	2600	1150	550	2450	1250	2100	850	700	1400	1050	0	1050	750	1750	600	850	900	2050	1500	750	1450	1800	1450	1250	300	2550	1800	2500	1850	600	450	1300	2150	1400	750	800	2550	1650	350	2100	500	400	450	750	2500	2150	700	1500	500	250	2200	1100	1900	1550	2350	1000	2000	1300	1150	450	1400	1050	100	750	2400	1950	2600	1950	1650	1200	2000	2050	400	2250	400	400	800	24650	25100	26300	26650	27100	27250	26350	27650	25600	26400	26550	27200	27450	27200	28350	25000	24900	27650	28050	25550	26900	24250	26350	25550	25950	28500	27900	27000	24650	26000	24150	25700	24500	24450	26450	27000	26050	27550	25450	26700	27900	23900	26500	27050	26400	25100	27250	24800	25300	24600	27350	24700	27500	26850	25150	25800	25600	26450	25850	28400	25750
50650	40050	57750	6100	9200	7200	4400	9500	12000	10450	9200	4350	5550	5900	5850	8300	9600	7000	11000	5700	12450	10450	9150	11950	5050	7300	9150	13150	10400	7550	8500	10850	9400	11000	7300	5350	10300	8050	12800	7350	11100	7750	7650	6750	10850	10850	7700	8950	11100	8450	9500	6750	8000	10500	11900	9000	9350	10750	11550	9150	6750	7100	2250	1500	900	2800	850	1700	1250	1050	1050	700	1050	0	350	2100	1000	1200	1250	1700	1100	1100	1800	2150	1100	950	1150	2200	2150	2850	2200	500	1050	950	2500	1050	550	1200	2900	2000	1050	2450	850	1150	1050	450	2900	2500	400	1850	900	1150	2550	1450	2250	1200	2700	1350	1650	950	750	1050	1750	1400	950	350	2750	1600	2250	1600	1950	1600	1650	2400	1050	1900	950	1050	1200	24300	24800	26050	26550	26850	27250	26050	27450	25250	26200	26300	27500	27550	27050	28100	24900	24850	27350	27850	25250	26950	24200	26250	25500	25800	28250	28300	26850	24250	25800	24600	25850	24100	24000	26900	26750	25750	27450	25150	26400	27750	24300	26150	26800	26300	25550	27200	25250	25150	25000	27600	24350	27550	26450	24850	25850	25650	26550	25900	28450	25650
50300	39750	57400	5750	8850	7250	4650	9850	12350	10550	8950	4200	5500	5650	5500	8650	9900	7050	11350	6000	12600	10750	9300	12100	5050	6950	9500	13050	10500	7500	8550	11200	9750	10950	7350	5400	10450	8300	13100	7650	11200	7550	7500	6800	11050	10900	8050	9250	11250	8600	9400	6800	8050	10850	12200	8850	9450	11100	11600	8850	6900	7350	1900	1850	1250	3150	500	1350	1550	1400	700	400	750	350	0	2450	1300	1550	1550	1350	750	1450	2150	2500	750	600	800	1900	2500	3150	2500	150	1150	650	2850	700	200	1500	3250	2350	1050	2800	1200	1000	1150	100	3200	2850	50	2200	1200	950	2900	1800	2600	850	3000	1700	1300	600	450	1150	2100	1750	650	100	3100	1300	1900	1250	2300	1900	1300	2750	1100	1550	1100	1050	1500	24050	24550	25650	26200	26500	26950	25800	27100	24900	25950	25950	27150	27150	26700	27750	24550	24450	27000	27500	25000	26600	23850	26000	25150	25500	27900	27950	26500	23950	25450	24250	25650	23750	23800	26600	26400	25400	27200	24900	26150	27400	24000	25900	26500	26050	25200	26900	24900	24850	24700	27400	24050	27200	26100	24500	25500	25300	26250	25550	28100	25300
51150	40900	58350	6750	7950	5900	4250	7450	10450	8500	7550	3400	5250	4600	5500	6250	7750	6250	9150	4650	10500	8400	7300	10000	3700	5950	7100	11100	8450	6450	6650	8950	7500	8900	5750	3400	8450	6750	10850	5700	9150	7050	6300	5850	8950	8800	5650	7150	9200	6850	7650	5450	6350	8650	11000	7150	7700	8900	9500	7450	6000	5850	4300	800	1200	750	2950	3800	900	1100	3100	2750	1750	2100	2450	0	1200	950	900	3750	3200	1050	300	100	3200	3050	1700	4300	100	750	150	2300	1450	3050	450	3100	2500	950	850	300	1400	400	1250	1500	1350	2400	800	450	2450	250	1300	1550	500	700	150	3250	650	750	3700	3050	2850	1350	350	950	1850	2450	650	3700	4300	3650	150	550	3700	350	1400	3950	1350	1400	950	24900	25800	27100	27300	27700	28050	26700	28150	26300	26950	27150	27450	28150	27800	28600	25450	25350	28100	28400	25850	27700	25250	27000	26050	27000	29000	28850	27450	25350	26350	25850	26700	25500	26050	28100	28150	26400	28050	25700	27000	28350	25600	26850	27350	27000	26800	27900	26500	26500	26300	28500	24750	28050	27850	25350	26400	26200	27250	26500	29200	26200
